problem_id,title,company,frequency,difficulty,topics,acceptance_rate,premium,category,likes,dislikes,url,freq_score,difficulty_num,relevance_score
1452,People Whose List of Favorite Companies Is Not a Subset of Another List,Google,1.0,Medium,"Array, Hash Table, String",59.72,False,Algorithms,376,230,https://leetcode.com/problems/people-whose-list-of-favorite-companies-is-not-a-subset-of-another-list,0.0133,2,0.208
1451,Rearrange Words in a Sentence,Amazon,2.0,Medium,"String, Sorting",66.08,False,Algorithms,778,77,https://leetcode.com/problems/rearrange-words-in-a-sentence,0.0086,2,0.2052
1447,Simplified Fractions,Google,2.0,Medium,"Math, String, Number Theory",68.67,False,Algorithms,435,46,https://leetcode.com/problems/simplified-fractions,0.0267,2,0.216
1446,Consecutive Characters,Google,2.0,Easy,String,60.27,False,Algorithms,1804,35,https://leetcode.com/problems/consecutive-characters,0.0267,1,0.416
1441,Build an Array With Stack Operations,Google,2.0,Medium,"Array, Stack, Simulation",80.31,False,Algorithms,1061,497,https://leetcode.com/problems/build-an-array-with-stack-operations,0.0267,2,0.216
1438,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,Amazon,12.0,Medium,"Array, Queue, Sliding Window, Heap (Priority Queue), Ordered Set, Monotonic Queue",56.87,False,Algorithms,4349,215,https://leetcode.com/problems/longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit,0.0948,2,0.2569
1438,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,Google,3.0,Medium,"Array, Queue, Sliding Window, Heap (Priority Queue), Ordered Set, Monotonic Queue",56.87,False,Algorithms,4349,215,https://leetcode.com/problems/longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit,0.04,2,0.224
1436,Destination City,Google,2.0,Easy,"Array, Hash Table, String",79.44,False,Algorithms,2272,107,https://leetcode.com/problems/destination-city,0.0267,1,0.416
1431,Kids With the Greatest Number of Candies,Amazon,3.0,Easy,Array,88.09,False,Algorithms,4794,618,https://leetcode.com/problems/kids-with-the-greatest-number-of-candies,0.0172,1,0.4103
1429,First Unique Number,Amazon,4.0,Medium,"Array, Hash Table, Design, Queue, Data Stream",56.15,True,Algorithms,598,34,https://leetcode.com/problems/first-unique-number,0.0259,2,0.2155
1428,Leftmost Column with at Least a One,Google,2.0,Medium,"Array, Binary Search, Matrix, Interactive",54.96,True,Algorithms,1248,151,https://leetcode.com/problems/leftmost-column-with-at-least-a-one,0.0267,2,0.216
1423,Maximum Points You Can Obtain from Cards,Google,17.0,Medium,"Array, Sliding Window, Prefix Sum",56.2,False,Algorithms,6752,286,https://leetcode.com/problems/maximum-points-you-can-obtain-from-cards,0.2267,2,0.336
1423,Maximum Points You Can Obtain from Cards,Amazon,3.0,Medium,"Array, Sliding Window, Prefix Sum",56.2,False,Algorithms,6752,286,https://leetcode.com/problems/maximum-points-you-can-obtain-from-cards,0.0172,2,0.2103
1422,Maximum Score After Splitting a String,Google,1.0,Easy,"String, Prefix Sum",65.15,False,Algorithms,2162,88,https://leetcode.com/problems/maximum-score-after-splitting-a-string,0.0133,1,0.408
1417,Reformat The String,Google,4.0,Easy,String,52.08,False,Algorithms,610,109,https://leetcode.com/problems/reformat-the-string,0.0533,1,0.432
1413,Minimum Value to Get Positive Step by Step Sum,Amazon,2.0,Easy,"Array, Prefix Sum",64.6,False,Algorithms,1632,371,https://leetcode.com/problems/minimum-value-to-get-positive-step-by-step-sum,0.0086,1,0.4052
1409,Queries on a Permutation With Key,Amazon,1.0,Medium,"Array, Binary Indexed Tree, Simulation",84.62,False,Algorithms,508,641,https://leetcode.com/problems/queries-on-a-permutation-with-key,0.0,2,0.2
1408,String Matching in an Array,Amazon,3.0,Easy,"Array, String, String Matching",69.8,False,Algorithms,1464,127,https://leetcode.com/problems/string-matching-in-an-array,0.0172,1,0.4103
1403,Minimum Subsequence in Non-Increasing Order,Amazon,2.0,Easy,"Array, Greedy, Sorting",73.18,False,Algorithms,623,507,https://leetcode.com/problems/minimum-subsequence-in-non-increasing-order,0.0086,1,0.4052
1395,Count Number of Teams,Amazon,3.0,Medium,"Array, Dynamic Programming, Binary Indexed Tree, Segment Tree",70.12,False,Algorithms,3416,235,https://leetcode.com/problems/count-number-of-teams,0.0172,2,0.2103
1392,Longest Happy Prefix,Amazon,2.0,Hard,"String, Rolling Hash, String Matching, Hash Function",49.67,False,Algorithms,1514,45,https://leetcode.com/problems/longest-happy-prefix,0.0086,3,0.1385
1389,Create Target Array in the Given Order,Amazon,2.0,Easy,"Array, Simulation",86.29,False,Algorithms,2191,1901,https://leetcode.com/problems/create-target-array-in-the-given-order,0.0086,1,0.4052
1388,Pizza With 3n Slices,Google,2.0,Hard,"Array, Dynamic Programming, Greedy, Heap (Priority Queue)",53.27,False,Algorithms,1111,23,https://leetcode.com/problems/pizza-with-3n-slices,0.0267,3,0.1494
1386,Cinema Seat Allocation,Amazon,2.0,Medium,"Array, Hash Table, Greedy, Bit Manipulation",42.99,False,Algorithms,952,407,https://leetcode.com/problems/cinema-seat-allocation,0.0086,2,0.2052
1379,Find a Corresponding Node of a Binary Tree in a Clone of That Tree,Amazon,2.0,Easy,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",85.76,False,Algorithms,1793,2014,https://leetcode.com/problems/find-a-corresponding-node-of-a-binary-tree-in-a-clone-of-that-tree,0.0086,1,0.4052
1377,Frog Position After T Seconds,Google,2.0,Hard,"Tree, Depth-First Search, Breadth-First Search, Graph",36.06,False,Algorithms,825,149,https://leetcode.com/problems/frog-position-after-t-seconds,0.0267,3,0.1494
1377,Frog Position After T Seconds,Amazon,2.0,Hard,"Tree, Depth-First Search, Breadth-First Search, Graph",36.06,False,Algorithms,825,149,https://leetcode.com/problems/frog-position-after-t-seconds,0.0086,3,0.1385
1376,Time Needed to Inform All Employees,Google,11.0,Medium,"Tree, Depth-First Search, Breadth-First Search",60.31,False,Algorithms,4204,317,https://leetcode.com/problems/time-needed-to-inform-all-employees,0.1467,2,0.288
1376,Time Needed to Inform All Employees,Amazon,6.0,Medium,"Tree, Depth-First Search, Breadth-First Search",60.31,False,Algorithms,4204,317,https://leetcode.com/problems/time-needed-to-inform-all-employees,0.0431,2,0.2259
1373,Maximum Sum BST in Binary Tree,Amazon,3.0,Hard,"Dynamic Programming, Tree, Depth-First Search, Binary Search Tree, Binary Tree",44.95,False,Algorithms,2867,197,https://leetcode.com/problems/maximum-sum-bst-in-binary-tree,0.0172,3,0.1437
1372,Longest ZigZag Path in a Binary Tree,Amazon,6.0,Medium,"Dynamic Programming, Tree, Depth-First Search, Binary Tree",66.78,False,Algorithms,3678,84,https://leetcode.com/problems/longest-zigzag-path-in-a-binary-tree,0.0431,2,0.2259
1370,Increasing Decreasing String,Amazon,2.0,Easy,"Hash Table, String, Counting",76.92,False,Algorithms,825,875,https://leetcode.com/problems/increasing-decreasing-string,0.0086,1,0.4052
1367,Linked List in Binary Tree,Amazon,2.0,Medium,"Linked List, Tree, Depth-First Search, Binary Tree",51.91,False,Algorithms,2980,88,https://leetcode.com/problems/linked-list-in-binary-tree,0.0086,2,0.2052
1366,Rank Teams by Votes,Google,2.0,Medium,"Array, Hash Table, String, Sorting, Counting",59.56,False,Algorithms,1542,194,https://leetcode.com/problems/rank-teams-by-votes,0.0267,2,0.216
1365,How Many Numbers Are Smaller Than the Current Number,Amazon,2.0,Easy,"Array, Hash Table, Sorting, Counting Sort",87.19,False,Algorithms,5707,150,https://leetcode.com/problems/how-many-numbers-are-smaller-than-the-current-number,0.0086,1,0.4052
1362,Closest Divisors,Amazon,1.0,Medium,Math,61.49,False,Algorithms,333,100,https://leetcode.com/problems/closest-divisors,0.0,2,0.2
1360,Number of Days Between Two Dates,Amazon,5.0,Easy,"Math, String",51.6,False,Algorithms,409,1315,https://leetcode.com/problems/number-of-days-between-two-dates,0.0345,1,0.4207
1353,Maximum Number of Events That Can Be Attended,Amazon,3.0,Medium,"Array, Greedy, Sorting, Heap (Priority Queue)",38.65,False,Algorithms,3870,604,https://leetcode.com/problems/maximum-number-of-events-that-can-be-attended,0.0172,2,0.2103
1352,Product of the Last K Numbers,Google,7.0,Medium,"Array, Math, Design, Data Stream, Prefix Sum",62.79,False,Algorithms,2123,104,https://leetcode.com/problems/product-of-the-last-k-numbers,0.0933,2,0.256
1352,Product of the Last K Numbers,Amazon,3.0,Medium,"Array, Math, Design, Data Stream, Prefix Sum",62.79,False,Algorithms,2123,104,https://leetcode.com/problems/product-of-the-last-k-numbers,0.0172,2,0.2103
1346,Check If N and Its Double Exist,Google,2.0,Easy,"Array, Hash Table, Two Pointers, Binary Search, Sorting",41.37,False,Algorithms,2457,249,https://leetcode.com/problems/check-if-n-and-its-double-exist,0.0267,1,0.416
1345,Jump Game IV,Google,5.0,Hard,"Array, Hash Table, Breadth-First Search",46.11,False,Algorithms,3822,131,https://leetcode.com/problems/jump-game-iv,0.0667,3,0.1734
1345,Jump Game IV,Amazon,4.0,Hard,"Array, Hash Table, Breadth-First Search",46.11,False,Algorithms,3822,131,https://leetcode.com/problems/jump-game-iv,0.0259,3,0.1489
1344,Angle Between Hands of a Clock,Amazon,3.0,Medium,Math,64.28,False,Algorithms,1362,247,https://leetcode.com/problems/angle-between-hands-of-a-clock,0.0172,2,0.2103
1337,The K Weakest Rows in a Matrix,Amazon,1.0,Easy,"Array, Binary Search, Sorting, Heap (Priority Queue), Matrix",74.06,False,Algorithms,4292,239,https://leetcode.com/problems/the-k-weakest-rows-in-a-matrix,0.0,1,0.4
1339,Maximum Product of Splitted Binary Tree,Amazon,4.0,Medium,"Tree, Depth-First Search, Binary Tree",47.98,False,Algorithms,3084,106,https://leetcode.com/problems/maximum-product-of-splitted-binary-tree,0.0259,2,0.2155
1338,Reduce Array Size to The Half,Amazon,2.0,Medium,"Array, Hash Table, Greedy, Sorting, Heap (Priority Queue)",69.18,False,Algorithms,3327,151,https://leetcode.com/problems/reduce-array-size-to-the-half,0.0086,2,0.2052
1331,Rank Transform of an Array,Google,2.0,Easy,"Array, Hash Table, Sorting",70.69,False,Algorithms,2328,114,https://leetcode.com/problems/rank-transform-of-an-array,0.0267,1,0.416
1325,Delete Leaves With a Given Value,Amazon,2.0,Medium,"Tree, Depth-First Search, Binary Tree",77.26,False,Algorithms,2845,56,https://leetcode.com/problems/delete-leaves-with-a-given-value,0.0086,2,0.2052
1315,Sum of Nodes with Even-Valued Grandparent,Amazon,2.0,Medium,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",85.77,False,Algorithms,2807,78,https://leetcode.com/problems/sum-of-nodes-with-even-valued-grandparent,0.0086,2,0.2052
1314,Matrix Block Sum,Amazon,2.0,Medium,"Array, Matrix, Prefix Sum",76.03,False,Algorithms,2468,392,https://leetcode.com/problems/matrix-block-sum,0.0086,2,0.2052
1313,Decompress Run-Length Encoded List,Amazon,2.0,Easy,Array,86.08,False,Algorithms,1312,1322,https://leetcode.com/problems/decompress-run-length-encoded-list,0.0086,1,0.4052
1305,All Elements in Two Binary Search Trees,Amazon,2.0,Medium,"Tree, Depth-First Search, Binary Search Tree, Sorting, Binary Tree",80.07,False,Algorithms,3145,97,https://leetcode.com/problems/all-elements-in-two-binary-search-trees,0.0086,2,0.2052
1305,All Elements in Two Binary Search Trees,Google,2.0,Medium,"Tree, Depth-First Search, Binary Search Tree, Sorting, Binary Tree",80.07,False,Algorithms,3145,97,https://leetcode.com/problems/all-elements-in-two-binary-search-trees,0.0267,2,0.216
1297,Maximum Number of Occurrences of a Substring,Amazon,2.0,Medium,"Hash Table, String, Sliding Window",53.66,False,Algorithms,1187,420,https://leetcode.com/problems/maximum-number-of-occurrences-of-a-substring,0.0086,2,0.2052
1296,Divide Array in Sets of K Consecutive Numbers,Google,4.0,Medium,"Array, Hash Table, Greedy, Sorting",58.88,False,Algorithms,1947,116,https://leetcode.com/problems/divide-array-in-sets-of-k-consecutive-numbers,0.0533,2,0.232
1295,Find Numbers with Even Number of Digits,Amazon,2.0,Easy,"Array, Math",79.49,False,Algorithms,2816,140,https://leetcode.com/problems/find-numbers-with-even-number-of-digits,0.0086,1,0.4052
1291,Sequential Digits,Amazon,3.0,Medium,Enumeration,65.27,False,Algorithms,2904,177,https://leetcode.com/problems/sequential-digits,0.0172,2,0.2103
1290,Convert Binary Number in a Linked List to Integer,Amazon,2.0,Easy,"Linked List, Math",82.29,False,Algorithms,4611,177,https://leetcode.com/problems/convert-binary-number-in-a-linked-list-to-integer,0.0086,1,0.4052
1289,Minimum Falling Path Sum II,Google,1.0,Hard,"Array, Dynamic Programming, Matrix",63.62,False,Algorithms,2330,123,https://leetcode.com/problems/minimum-falling-path-sum-ii,0.0133,3,0.1413
1287,Element Appearing More Than 25% In Sorted Array,Google,2.0,Easy,Array,61.05,False,Algorithms,1758,83,https://leetcode.com/problems/element-appearing-more-than-25-in-sorted-array,0.0267,1,0.416
1277,Count Square Submatrices with All Ones,Google,8.0,Medium,"Array, Dynamic Programming, Matrix",78.88,False,Algorithms,5489,101,https://leetcode.com/problems/count-square-submatrices-with-all-ones,0.1067,2,0.264
1275,Find Winner on a Tic Tac Toe Game,Amazon,14.0,Easy,"Array, Hash Table, Matrix, Simulation",54.21,False,Algorithms,1592,365,https://leetcode.com/problems/find-winner-on-a-tic-tac-toe-game,0.1121,1,0.4673
1275,Find Winner on a Tic Tac Toe Game,Google,11.0,Easy,"Array, Hash Table, Matrix, Simulation",54.21,False,Algorithms,1592,365,https://leetcode.com/problems/find-winner-on-a-tic-tac-toe-game,0.1467,1,0.488
1268,Search Suggestions System,Amazon,68.0,Medium,"Array, String, Binary Search, Trie, Sorting, Heap (Priority Queue)",65.07,False,Algorithms,5023,260,https://leetcode.com/problems/search-suggestions-system,0.5776,2,0.5466
1268,Search Suggestions System,Google,3.0,Medium,"Array, String, Binary Search, Trie, Sorting, Heap (Priority Queue)",65.07,False,Algorithms,5023,260,https://leetcode.com/problems/search-suggestions-system,0.04,2,0.224
1261,Find Elements in a Contaminated Binary Tree,Google,1.0,Medium,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Design, Binary Tree",84.05,False,Algorithms,1416,126,https://leetcode.com/problems/find-elements-in-a-contaminated-binary-tree,0.0133,2,0.208
1258,Synonymous Sentences,Amazon,3.0,Medium,"Array, Hash Table, String, Backtracking, Sort, Union Find",56.66,True,Algorithms,370,170,https://leetcode.com/problems/synonymous-sentences,0.0172,2,0.2103
1252,Cells with Odd Values in a Matrix,Google,2.0,Easy,"Array, Math, Simulation",79.34,False,Algorithms,1293,1551,https://leetcode.com/problems/cells-with-odd-values-in-a-matrix,0.0267,1,0.416
1249,Minimum Remove to Make Valid Parentheses,Amazon,6.0,Medium,"String, Stack",70.89,False,Algorithms,7241,161,https://leetcode.com/problems/minimum-remove-to-make-valid-parentheses,0.0431,2,0.2259
1249,Minimum Remove to Make Valid Parentheses,Google,2.0,Medium,"String, Stack",70.89,False,Algorithms,7241,161,https://leetcode.com/problems/minimum-remove-to-make-valid-parentheses,0.0267,2,0.216
1237,Find Positive Integer Solution for a Given Equation,Google,2.0,Medium,"Math, Two Pointers, Binary Search, Interactive",69.59,False,Algorithms,536,1444,https://leetcode.com/problems/find-positive-integer-solution-for-a-given-equation,0.0267,2,0.216
1221,Split a String in Balanced Strings,Amazon,2.0,Easy,"String, Greedy, Counting",86.94,False,Algorithms,2830,955,https://leetcode.com/problems/split-a-string-in-balanced-strings,0.0086,1,0.4052
1214,Two Sum BSTs,Amazon,3.0,Medium,"Two Pointers, Binary Search, Stack, Tree, Depth-First Search, Binary Search Tree, Binary Tree",67.35,True,Algorithms,565,46,https://leetcode.com/problems/two-sum-bsts,0.0172,2,0.2103
1209,Remove All Adjacent Duplicates in String II,Amazon,8.0,Medium,"String, Stack",59.89,False,Algorithms,5962,122,https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string-ii,0.0603,2,0.2362
1207,Unique Number of Occurrences,Amazon,5.0,Easy,"Array, Hash Table",78.39,False,Algorithms,5396,153,https://leetcode.com/problems/unique-number-of-occurrences,0.0345,1,0.4207
1207,Unique Number of Occurrences,Google,2.0,Easy,"Array, Hash Table",78.39,False,Algorithms,5396,153,https://leetcode.com/problems/unique-number-of-occurrences,0.0267,1,0.416
1200,Minimum Absolute Difference,Google,2.0,Easy,"Array, Sorting",70.76,False,Algorithms,2467,80,https://leetcode.com/problems/minimum-absolute-difference,0.0267,1,0.416
1184,Distance Between Bus Stops,Google,1.0,Easy,Array,54.82,False,Algorithms,798,95,https://leetcode.com/problems/distance-between-bus-stops,0.0133,1,0.408
1176,Diet Plan Performance,Amazon,1.0,Easy,"Array, Sliding Window",54.31,True,Algorithms,166,293,https://leetcode.com/problems/diet-plan-performance,0.0,1,0.4
1175,Prime Arrangements,Amazon,2.0,Easy,Math,59.92,False,Algorithms,427,533,https://leetcode.com/problems/prime-arrangements,0.0086,1,0.4052
1171,Remove Zero Sum Consecutive Nodes from Linked List,Amazon,2.0,Medium,"Hash Table, Linked List",52.94,False,Algorithms,3441,224,https://leetcode.com/problems/remove-zero-sum-consecutive-nodes-from-linked-list,0.0086,2,0.2052
1165,Single-Row Keyboard,Google,1.0,Easy,"Hash Table, String",87.71,True,Algorithms,539,23,https://leetcode.com/problems/single-row-keyboard,0.0133,1,0.408
1160,Find Words That Can Be Formed by Characters,Amazon,2.0,Easy,"Array, Hash Table, String, Counting",71.18,False,Algorithms,2207,188,https://leetcode.com/problems/find-words-that-can-be-formed-by-characters,0.0086,1,0.4052
1160,Find Words That Can Be Formed by Characters,Google,2.0,Easy,"Array, Hash Table, String, Counting",71.18,False,Algorithms,2207,188,https://leetcode.com/problems/find-words-that-can-be-formed-by-characters,0.0267,1,0.416
